"Gene","X25L000337","X25L000338","X25L000340","X25L000341","X25L000342"
"ENSG00000010030",0,0.559903689226592,0,0,0
"ENSG00000010072",54.2462043073289,48.1517172734869,72.1456115849146,88.1646819125951,121.37358790855
"ENSG00000010165",285.403453292613,186.447928512455,289.402282834942,208.389248157043,293.935167239402
"ENSG00000010219",39.5850680080508,39.1932582458614,47.550516726421,88.1646819125951,36.412076372565
"ENSG00000010244",600.129179183782,546.466000685154,637.832793330268,697.302484217798,729.296949954853
"ENSG00000010256",2668.81551101192,2335.91819145334,2624.29662140127,2660.97039954378,2135.6474359387
"ENSG00000010270",226.758908095501,270.433481896444,260.708005500032,304.568901152601,302.906258519599
"ENSG00000010278",29.3222725985561,35.2739324212753,33.613296306608,48.0898264977791,29.551830099473
"ENSG00000010282",0,0,0,0,0
"ENSG00000010292",128.529294890338,178.609276863283,141.83171368398,152.284450576301,101.848271592827
"ENSG00000010295",23.4578180788449,23.5159549475169,36.0728057924573,24.0449132488896,38.5229213796702
"ENSG00000010310",0.977409086618538,3.91932582458614,1.63967299056624,0,1.05542250355261
"ENSG00000010318",19.0594771890615,19.5966291229307,9.01820144811433,16.0299421659264,9.49880253197348
"ENSG00000010319",9.28538632287611,10.0782664060787,5.73885546698185,0,4.74940126598674
"ENSG00000010322",117.289090394225,105.261893574599,95.9208699481252,80.1497108296319,96.0434478232874
"ENSG00000010327",6.84186360632977,1.67971106767978,0.819836495283121,0,8.97109128019718
"ENSG00000010361",275.629362426428,230.120416272129,286.942773349092,272.509016820748,223.749570753153
"ENSG00000010379",0,0,0,0,0
"ENSG00000010404",66.9525224333699,65.5087316395113,66.4067561179328,48.0898264977791,56.9928151918409
"ENSG00000010438",0,0,0,0,0
"ENSG00000010539",31.7657953151025,20.7164365013839,40.991824764156,72.1347397466687,29.551830099473
"ENSG00000010610",4.88704543309269,3.35942213535955,0,0,0
"ENSG00000010626",16.6159544725151,8.39855533839888,3.27934598113248,16.0299421659264,16.8867600568417
"ENSG00000010671",6.3531590630205,4.47922951381274,5.73885546698185,8.01497108296319,2.63855625888152
"ENSG00000010704",7.8192726929483,13.9975922306648,8.19836495283121,8.01497108296319,8.44338002842087
"ENSG00000010803",49.8478634175454,63.2691168826049,69.6861020990653,96.1796529955583,71.7687302415774
"ENSG00000010810",27.3674544253191,54.3106578549794,42.6314977547223,56.1047975807423,37.9952101278939
"ENSG00000010818",11.2402044961132,15.6773032983446,31.9736233160417,24.0449132488896,14.7759150497365
"ENSG00000010932",0,0,0,0,0
"ENSG00000011007",188.151249174069,240.198682678208,222.175690221726,208.389248157043,205.279676940982
"ENSG00000011009",256.569885237366,212.763401906105,346.79083750476,408.763525231123,268.077315902363
"ENSG00000011021",14.1724317559688,18.4768217444775,22.1355853726443,32.0598843318528,11.0819362873024
"ENSG00000011028",27.3674544253191,22.9560512582903,35.2529692971742,24.0449132488896,35.3566538690124
"ENSG00000011052",1044.85031359522,960.794730712832,941.172296585023,953.78155887262,955.157365715111
"ENSG00000011083",0,0,0,0,0
"ENSG00000011105",33.2319089450303,34.7140287320487,22.9554218679274,8.01497108296319,26.3855625888152
"ENSG00000011114",22.4804089922264,28.5550881505562,15.5768934103793,40.0748554148159,22.1638725746048
"ENSG00000011132",83.568476905885,53.7507541657528,66.4067561179328,88.1646819125951,58.0482376953935
"ENSG00000011143",86.9894087090499,100.22276037156,96.7407064434083,96.1796529955583,86.5446452913139
"ENSG00000011198",47.4043407009991,50.9512357196199,50.0100262122704,40.0748554148159,79.1566877664457
"ENSG00000011201",4.39834088978342,0,1.63967299056624,0,0
"ENSG00000011243",34.2093180316488,41.9927766919944,16.3967299056624,24.0449132488896,48.0217239116437
"ENSG00000011258",8.30797723625757,10.6381700953052,2.45950948584936,0,10.5542250355261
"ENSG00000011260",605.504929160184,483.196883802549,637.832793330268,569.062946890386,650.140262188407
"ENSG00000011275",165.182135638533,136.056596482062,149.210242141528,136.254508410374,149.86999550447
"ENSG00000011295",82.1023632759572,62.7092131933783,75.4249575660471,72.1347397466687,115.568764139011
"ENSG00000011304",744.785724003326,784.425068606455,608.318679500076,665.242599885945,644.335438418868
"ENSG00000011332",51.8026815907825,52.6309467872996,33.613296306608,16.0299421659264,40.6337663867754
"ENSG00000011347",7.33056814963903,1.11980737845318,0.819836495283121,24.0449132488896,2.11084500710522
"ENSG00000011376",131.950226693503,151.17399609118,111.497763358504,96.1796529955583,136.149502958287
"ENSG00000011405",51.3139770474732,66.0686353287379,50.0100262122704,56.1047975807423,65.4361952202618
"ENSG00000011422",5.86445451971123,16.2372069875712,2.45950948584936,8.01497108296319,16.3590488050654
"ENSG00000011426",111.424635874513,98.5430493038802,105.758907891523,104.194624078521,132.983235447629
"ENSG00000011451",187.17384008745,197.646002296987,221.355853726443,208.389248157043,109.763940369471
"ENSG00000011454",85.5232950791221,76.7068054240431,81.163813033029,64.1197686637055,93.4048915644059
"ENSG00000011465",0.488704543309269,0,4.91901897169873,0,0
"ENSG00000011478",5.37574997640196,5.59903689226592,0,0,3.69397876243413
"ENSG00000011485",569.340792955298,382.414219741762,568.966527726486,593.107860139276,461.21963405249
"ENSG00000011523",38.6076589214322,51.5111394088465,55.7488816792522,40.0748554148159,53.2988364294067
"ENSG00000011566",6.3531590630205,11.1980737845318,7.37852845754809,0,2.63855625888152
"ENSG00000011590",3.90963634647415,0,0,0,0.527711251776304
"ENSG00000011600",0,0,0,0,0
"ENSG00000011638",3.42093180316488,13.9975922306648,2.45950948584936,0,3.16626751065783
"ENSG00000011677",1.46611362992781,5.03913320303933,0,0,0
"ENSG00000012048",198.902749126872,203.804942878479,147.570569150962,184.344334908153,179.94953685572
"ENSG00000012061",381.678248324539,367.296820132644,386.14298927835,408.763525231123,253.301400852626
"ENSG00000012124",0.977409086618538,1.67971106767978,5.73885546698185,0,1.58313375532891
"ENSG00000012171",10.2627954094946,8.39855533839888,6.55869196226497,8.01497108296319,0
"ENSG00000012174",162.738612921987,105.821797263826,177.904519476437,104.194624078521,262.8002033846
"ENSG00000012211",31.7657953151025,19.5966291229307,17.2165664009455,24.0449132488896,27.9686963441441
"ENSG00000012223",0,2.23961475690637,0,0,0
"ENSG00000012232",43.0059998112157,52.6309467872996,36.0728057924573,56.1047975807423,37.4674988761176
"ENSG00000012504",5.37574997640196,0.559903689226592,0,0,0
"ENSG00000012660",227.736317182119,285.550881505562,288.582446339659,288.538958986675,204.751965689206
"ENSG00000012779",0.488704543309269,0,0,0,0
"ENSG00000012817",0,0,0,0,0
"ENSG00000012822",72.3282724097718,105.821797263826,100.020052424541,128.239537327411,95.5157365715111
"ENSG00000012963",116.800385850915,80.6261312486292,81.163813033029,96.1796529955583,148.286861749142
"ENSG00000012983",69.8847496932255,46.4720062058071,34.4331328018911,72.1347397466687,61.2145052060513
"ENSG00000013016",58.6445451971123,83.4256496947622,67.2265926132159,32.0598843318528,51.1879914223015
"ENSG00000013275",129.995408520266,109.741123088412,141.83171368398,128.239537327411,176.783269345062
"ENSG00000013288",23.4578180788449,21.8362438798371,25.4149313537768,40.0748554148159,14.7759150497365
"ENSG00000013293",0.977409086618538,4.47922951381274,2.45950948584936,0,1.58313375532891
