"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006059",0,NA,NA,NA,NA,NA
"ENSG00000006062",0.0241443964455973,1.13299680975545,5.7188378690014,0.00190881286239275,0.999999544843865,NA
"ENSG00000006071",0.0606597941804787,1.47925547338214,5.71846734766533,0.0769211581488456,0.999279085037888,NA
"ENSG00000006116",0,NA,NA,NA,NA,NA
"ENSG00000006118",0.0541863933145693,2.01374370599649,5.72065902396351,0.302211833962858,0.9896709451189,NA
"ENSG00000006125",0.210969836179689,-0.812287253108871,5.69181545223963,0.931966583342735,0.919930564189259,NA
"ENSG00000006128",0,NA,NA,NA,NA,NA
"ENSG00000006194",0.0801510425553899,1.83011890440805,5.72072413508048,0.457475784244165,0.977506484379189,NA
"ENSG00000006210",0.180843902134959,0.697964605321971,5.71448202454782,0.0370784661620078,0.999830257722307,NA
"ENSG00000006282",0.0618860963477309,1.406465933611,5.71783650005724,0.141452498796259,0.997613758204931,NA
"ENSG00000006283",0.0738518054062119,2.11313616921588,5.72113666805736,0.252391688375083,0.992676547651283,NA
"ENSG00000006327",0.674139056584906,-0.879870237156461,3.55095460707086,0.290917466527702,0.990392909716452,NA
"ENSG00000006377",0.0132282754157822,2.16088411639581,5.72105774709747,0.0398075027150586,0.999804529179056,NA
"ENSG00000006432",2.46497928614583,-3.86272867807597,2.20911166623379,14.5124887688496,0.00582687422861668,0.0497372748048359
"ENSG00000006451",0.491449334273146,-0.801267954004922,4.03374059015895,1.08348909104279,0.896882920828711,NA
"ENSG00000006453",0,NA,NA,NA,NA,NA
"ENSG00000006459",0.0381279018996305,0.606468453346293,5.7125934425466,0.0898290553450849,0.999021042190349,NA
"ENSG00000006468",0.0307841054681365,0.876091160271528,5.71614161191561,0.0354638424165135,0.999844635615419,NA
"ENSG00000006530",0.510135942947469,2.29967964583009,2.63642835630036,1.1920181456592,0.879411021719078,NA
"ENSG00000006534",0.29330791179843,-0.402310641689103,4.10798357631761,0.463854765620717,0.976922981220495,NA
"ENSG00000006555",0.0619456202244062,1.32498459611086,5.72127093455342,-0.00762650138930709,1,NA
"ENSG00000006576",0.795931159186226,1.69411495440628,5.203395663014,1.51168852631832,0.824568994323455,NA
"ENSG00000006606",0,NA,NA,NA,NA,NA
"ENSG00000006607",0.542457717465777,-0.60363117782547,2.99707657141935,0.983371326379611,0.912306870117286,NA
"ENSG00000006611",0,NA,NA,NA,NA,NA
"ENSG00000006625",0.603465176013175,0.651491560371067,2.67407957388767,1.02850813777451,0.90544285272031,NA
"ENSG00000006634",0.293319312309705,-0.925283083001624,5.14955735675971,0.697466778668172,0.951640951210782,NA
"ENSG00000006638",2.12412698340867,1.01482395278562,1.47553692674879,12.1262225400167,0.0164369139029267,0.0876352387681568
"ENSG00000006652",0.0739091893396837,0.922335643580433,5.71594453370565,0.0071672046814335,0.999993594216989,NA
"ENSG00000006659",0,NA,NA,NA,NA,NA
"ENSG00000006695",0.098199791701232,1.67698582236003,5.72057865355946,0.0541185271862688,0.999640435890521,NA
"ENSG00000006704",0.385529633410409,-1.23461207188275,4.41180137913337,0.711664562196745,0.949882690462858,NA
"ENSG00000006712",0.232869377389541,2.93883489707576,5.71368365305444,0.940952442454087,0.918613406337963,NA
"ENSG00000006715",0.463384025439601,-0.492709472402689,4.13307119489081,0.602626578645989,0.962771367564875,NA
"ENSG00000006740",0.127759095501867,1.08651910006368,5.7102991781814,0.297904690524895,0.989949029805999,NA
"ENSG00000006744",0.354619764848704,0.183580852771828,5.68939151678641,0.304513389994277,0.98952095972441,NA
"ENSG00000006747",0.10068880371054,0.826900612404674,5.71275736545521,0.17398454669376,0.996428619135851,NA
"ENSG00000006756",0.179478902750806,-30,5.70600498796084,-0.846848819595401,1,NA
"ENSG00000006757",0,NA,NA,NA,NA,NA
"ENSG00000006788",0,NA,NA,NA,NA,NA
"ENSG00000006831",0.0566759407501771,0.986780699095146,5.71398983620877,0.153822811889814,0.997189685162092,NA
"ENSG00000006837",0,NA,NA,NA,NA,NA
"ENSG00000007001",0,NA,NA,NA,NA,NA
"ENSG00000007038",0,NA,NA,NA,NA,NA
"ENSG00000007047",0.0760995721998513,2.60522862390779,5.70827546048318,0.224227765829827,0.994165805759565,NA
"ENSG00000007062",0.126462892536668,0.206803284658318,5.70307770705083,0.170390334048452,0.996570575190247,NA
"ENSG00000007080",6.46550016215076,-3.09288101134697,1.70239833991903,2.93764011498175,0.568314832920559,0.719521844285548
"ENSG00000007129",0,NA,NA,NA,NA,NA
"ENSG00000007168",3.5395477142728,0.42364828613497,0.904146068552716,18.4925992250863,0.000988439633953969,0.0167763932393009
"ENSG00000007171",0.0606597941804787,1.47925547338214,5.71846734766533,0.0769211581488456,0.999279085037888,NA
"ENSG00000007174",0,NA,NA,NA,NA,NA
"ENSG00000007202",0.453867127077924,-0.304638366330513,5.70270970740458,0.450607967221444,0.978127723829366,NA
"ENSG00000007216",0.127019660394295,1.7912770851321,5.72083465576947,0.573649131492758,0.965946374765937,NA
"ENSG00000007237",0.497823900879495,-0.484552366789064,3.64180916689581,1.33517722561306,0.855379563790222,NA
"ENSG00000007255",7.19095230197945,2.00762162484409,1.81655751532429,3.58470999050454,0.465115428373594,0.641836003943691
